"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim1Fold47",2098.66666666667,0.184350283210891,-1.69091761803578,2.13376142511,1,3.56249093191588
"Sim1Fold48",3917.16666666667,0.263450861773015,-1.33388841122566,1.45934732033911,1,3.56249093191588
"Sim1Fold49",6401.16666666667,0.713674527375503,-0.33732826458292,0.145169342785467,1,3.56249093191588
"Sim0.667Fold1",0.666666666666667,0.43433168194323,-0.833946792658731,0.681517319794002,0.667,3.56249093191588
"Sim0.667Fold2",2.33333333333333,0.490763543627155,-0.711792848392514,0.524396275584567,0.667,3.56249093191588
"Sim0.667Fold3",2.83333333333333,0.236065063766786,-1.44364781802605,1.65652879902892,0.667,3.56249093191588
"Sim0.667Fold4",3.16666666666667,0.385324137622146,-0.953670383005071,0.848858619245177,0.667,3.56249093191588
"Sim0.667Fold5",4.66666666666667,0.17148694110829,-1.7632481604165,2.28193697202559,0.667,3.56249093191588
"Sim0.667Fold6",7.16666666666667,0.952732928848643,-0.0484206571544834,0.00375391126153352,0.667,3.56249093191588
"Sim0.667Fold7",11,0.603512305723806,-0.504988848057895,0.293604842925891,0.667,3.56249093191588
"Sim0.667Fold8",7.16666666666667,0.0775698234733098,-2.55657680019021,4.16655006162103,0.667,3.56249093191588
"Sim0.667Fold9",18.5,0.499788994523208,-0.693569280585212,0.502207874400963,0.667,3.56249093191588
"Sim0.667Fold10",30.8333333333333,0.151332740237533,-1.88827428875182,2.54721989503185,0.667,3.56249093191588
"Sim0.667Fold11",28.6666666666667,0.21957177252387,-1.51607611802833,1.79160400328697,0.667,3.56249093191588
"Sim0.667Fold12",31.5,0.0204519618240962,-3.88967646837594,8.53700377942206,0.667,3.56249093191588
"Sim0.667Fold13",43,0.0502110485537956,-2.9915201857878,5.4133909092772,0.667,3.56249093191588
"Sim0.667Fold14",48,0.148257645011824,-1.90880367405735,2.59189153558862,0.667,3.56249093191588
"Sim0.667Fold15",54.1666666666667,0.171110768950583,-1.76544416055213,2.28649632965836,0.667,3.56249093191588
"Sim0.667Fold16",53.5,0.0130596542332508,-4.33822763073312,10.4142775439753,0.667,3.56249093191588
"Sim0.667Fold17",73.3333333333333,0.24191772567825,-1.41915758716673,1.61174470340437,0.667,3.56249093191588
"Sim0.667Fold18",67,0.295161857246434,-1.22023140447394,1.2648438137868,0.667,3.56249093191588
"Sim0.667Fold19",90.3333333333333,0.0234139491648101,-3.75442331607205,8.01493868271362,0.667,3.56249093191588
"Sim0.667Fold20",89.8333333333333,0.00645965919414401,-5.04217871890375,13.8640438954135,0.667,3.56249093191588
"Sim0.667Fold21",118.5,0.001883819929629,-6.27445368614909,21.7230414810456,0.667,3.56249093191588
"Sim0.667Fold22",118,0.125627837588476,-2.07443141265493,2.96384800877432,0.667,3.56249093191588
"Sim0.667Fold23",137.333333333333,0.0216523571110322,-3.83264095697114,8.31446724206925,0.667,3.56249093191588
"Sim0.667Fold24",132.666666666667,0.0013219899092982,-6.62861717048782,24.5032982147885,0.667,3.56249093191588
"Sim0.667Fold25",183,0.079316393320456,-2.53431044635354,4.10696070760623,0.667,3.56249093191588
"Sim0.667Fold26",180.5,0.0603279368306227,-2.80795998518115,4.86762398197266,0.667,3.56249093191588
"Sim0.667Fold27",175.666666666667,0.213641643488826,-1.54345523074468,1.84368437667578,0.667,3.56249093191588
"Sim0.667Fold28",183,0.262815469191846,-1.33630313112137,1.46358718094012,0.667,3.56249093191588
"Sim0.667Fold29",205.5,0.00262798470016919,-5.94153800023015,19.3384246896531,0.667,3.56249093191588
"Sim0.667Fold30",230.5,0.0108968425045302,-4.51928221019542,11.2396694555431,0.667,3.56249093191588
"Sim0.667Fold31",213.333333333333,0.0796797825975342,-2.52973939415412,4.09477729093565,0.667,3.56249093191588
"Sim0.667Fold32",248.166666666667,0.0155144404040323,-4.16598404979334,9.6659853792504,0.667,3.56249093191588
"Sim0.667Fold33",346.333333333333,0.0176459376940403,-4.03724968107136,9.12930598524812,0.667,3.56249093191588
"Sim0.667Fold34",349.5,0.0513530845138272,-2.96903027598264,5.34494519929892,0.667,3.56249093191588
"Sim0.667Fold35",390.333333333333,0.0236508002353264,-3.74435832802778,7.97686500475844,0.667,3.56249093191588
"Sim0.667Fold36",397,0.0171032156821222,-4.06848878156691,9.25780171102139,0.667,3.56249093191588
"Sim0.667Fold37",470,0.00142154305896366,-6.55601233611591,23.9117683221421,0.667,3.56249093191588
"Sim0.667Fold38",538.5,0.0249980336140164,-3.68895811264678,7.76919213025652,0.667,3.56249093191588
"Sim0.667Fold39",550.833333333333,0.0153968010550309,-4.1735955148394,9.69831362864818,0.667,3.56249093191588
"Sim0.667Fold40",671.833333333333,0.0652688173459026,-2.72924088591234,4.64242354303019,0.667,3.56249093191588
"Sim0.667Fold41",634.666666666667,0.0442153111545692,-3.11868414367129,5.80887256758656,0.667,3.56249093191588
"Sim0.667Fold42",673.833333333333,0.401620534882188,-0.912247579237077,0.789526916525743,0.667,3.56249093191588
"Sim0.667Fold43",768.666666666667,0.373175415132158,-0.985706688030524,0.895758287070536,0.667,3.56249093191588
"Sim0.667Fold44",944.666666666667,0.000497791678745673,-7.60532888422981,33.6776761551446,0.667,3.56249093191588
"Sim0.667Fold45",1462.66666666667,0.00254273204350651,-5.97451616832344,19.5652981765879,0.667,3.56249093191588
"Sim0.667Fold46",1698.16666666667,0.00357204465357826,-5.63461711504427,17.3201761539037,0.667,3.56249093191588
"Sim0.667Fold47",2121,0.00715903149024902,-4.93938057388395,13.3184173877154,0.667,3.56249093191588
"Sim0.667Fold48",2412.33333333333,0.0776256568253779,-2.55585727724574,4.16461818419353,0.667,3.56249093191588
"Sim0.667Fold49",6721.83333333333,0.0175530466991339,-4.04252774304694,9.15093888425849,0.667,3.56249093191588
